position,guess,trace_num,sample,power_mW
3,6,8,22,49.19
3,6,8,23,40.09
3,6,8,24,49.58
3,6,8,25,48.32
3,6,8,26,47.6
3,6,8,27,41.4
3,6,8,28,37.84
3,6,8,29,44.09
3,6,8,30,38.14
3,6,8,31,47.04
3,6,8,32,47.55
3,6,8,33,44.73
3,6,8,34,48.63
3,6,8,35,46.38
3,6,8,36,38.6
3,6,8,37,47.05
3,6,8,38,45.67
3,6,8,39,53.12
3,6,8,40,47.31
3,6,8,41,43.27
3,6,8,42,46.99
3,6,8,43,42.62
3,6,8,44,47.91
3,6,8,45,49.32
3,6,8,46,40.73
3,6,8,47,54.25
3,6,8,48,44.89
3,6,8,49,39.91
3,6,9,0,38.52
3,6,9,1,48.56
3,6,9,2,39.43
3,6,9,3,44.7
3,6,9,4,36.36
3,6,9,5,50.73
3,6,9,6,49.12
3,6,9,7,46.7
3,6,9,8,42.29
3,6,9,9,44.91
3,6,9,10,33.65
3,6,9,11,46.69
3,6,9,12,53.6
3,6,9,13,49.21
3,6,9,14,41.09
3,6,9,15,51.86
3,6,9,16,40.95
3,6,9,17,51.16
3,6,9,18,49.91
3,6,9,19,45.66
3,6,9,20,77.03
3,6,9,21,75.88
3,6,9,22,45.56
3,6,9,23,41.8
3,6,9,24,49.58
3,6,9,25,45.28
3,6,9,26,54.71
3,6,9,27,42.04
3,6,9,28,53.09
3,6,9,29,38.16
3,6,9,30,52.19
3,6,9,31,48.22
3,6,9,32,40.69
3,6,9,33,48.1
3,6,9,34,42.76
3,6,9,35,47.27
3,6,9,36,43.88
3,6,9,37,41.19
3,6,9,38,45.65
3,6,9,39,38.26
3,6,9,40,44.85
3,6,9,41,43.94
3,6,9,42,35.88
3,6,9,43,43.88
3,6,9,44,46.16
3,6,9,45,42.88
3,6,9,46,48.17
3,6,9,47,49.93
3,6,9,48,51.1
3,6,9,49,52.57
3,6,10,0,56.39
3,6,10,1,48.62
3,6,10,2,39.31
3,6,10,3,46.21
3,6,10,4,46.52
3,6,10,5,50.69
3,6,10,6,53.97
3,6,10,7,46.64
3,6,10,8,46.58
3,6,10,9,47.16
3,6,10,10,45.33
3,6,10,11,51.14
3,6,10,12,47.13
3,6,10,13,46.69
3,6,10,14,50.07
3,6,10,15,39.0
3,6,10,16,50.03
3,6,10,17,44.63
3,6,10,18,43.78
3,6,10,19,45.96
3,6,10,20,77.81
3,6,10,21,84.83
3,6,10,22,54.55
3,6,10,23,49.53
3,6,10,24,50.87
3,6,10,25,45.39
3,6,10,26,45.2
3,6,10,27,49.99
3,6,10,28,45.54
3,6,10,29,53.92
3,6,10,30,35.51
3,6,10,31,46.61
3,6,10,32,40.11
3,6,10,33,47.95
3,6,10,34,45.54
3,6,10,35,50.11
3,6,10,36,43.01
3,6,10,37,47.66
3,6,10,38,43.52
3,6,10,39,52.4
3,6,10,40,39.33
3,6,10,41,48.11
3,6,10,42,43.73
3,6,10,43,39.81
3,6,10,44,38.49
3,6,10,45,50.28
3,6,10,46,38.32
3,6,10,47,42.13
3,6,10,48,37.73
3,6,10,49,45.23
3,6,11,0,53.72
3,6,11,1,40.08
3,6,11,2,45.93
3,6,11,3,37.85
3,6,11,4,47.88
3,6,11,5,53.3
3,6,11,6,47.82
3,6,11,7,40.73
3,6,11,8,41.34
3,6,11,9,47.74
3,6,11,10,47.09
3,6,11,11,45.66
3,6,11,12,54.54
3,6,11,13,50.32
3,6,11,14,45.05
3,6,11,15,55.16
3,6,11,16,44.65
3,6,11,17,43.17
3,6,11,18,41.17
3,6,11,19,41.61
3,6,11,20,74.92
3,6,11,21,70.39
3,6,11,22,40.1
3,6,11,23,42.13
3,6,11,24,48.98
3,6,11,25,49.86
3,6,11,26,41.12
3,6,11,27,43.37
3,6,11,28,33.74
3,6,11,29,39.93
3,6,11,30,42.86
3,6,11,31,43.86
3,6,11,32,44.04
3,6,11,33,44.84
3,6,11,34,42.61
3,6,11,35,50.41
3,6,11,36,51.31
3,6,11,37,50.65
3,6,11,38,44.32
3,6,11,39,36.08
3,6,11,40,48.21
3,6,11,41,38.48
3,6,11,42,52.73
3,6,11,43,47.44
3,6,11,44,38.08
3,6,11,45,40.43
3,6,11,46,48.26
3,6,11,47,38.55
3,6,11,48,43.84
3,6,11,49,41.71
3,6,12,0,42.64
3,6,12,1,47.16
3,6,12,2,46.09
3,6,12,3,48.37
3,6,12,4,44.1
3,6,12,5,43.88
3,6,12,6,45.55
3,6,12,7,45.3
3,6,12,8,51.16
3,6,12,9,51.73
3,6,12,10,48.19
3,6,12,11,45.61
3,6,12,12,45.34
3,6,12,13,41.37
3,6,12,14,53.52
3,6,12,15,51.27
3,6,12,16,34.21
3,6,12,17,43.29
3,6,12,18,48.29
3,6,12,19,49.79
3,6,12,20,68.19
3,6,12,21,79.95
3,6,12,22,49.64
3,6,12,23,51.46
3,6,12,24,46.51
3,6,12,25,46.26
3,6,12,26,43.02
3,6,12,27,37.61
3,6,12,28,39.51
3,6,12,29,47.32
3,6,12,30,39.51
3,6,12,31,50.37
3,6,12,32,46.29
3,6,12,33,54.32
3,6,12,34,46.97
3,6,12,35,47.3
3,6,12,36,43.09
3,6,12,37,49.26
3,6,12,38,39.04
3,6,12,39,49.72
3,6,12,40,44.68
3,6,12,41,35.43
3,6,12,42,47.26
3,6,12,43,48.13
3,6,12,44,42.09
3,6,12,45,49.18
3,6,12,46,40.28
3,6,12,47,42.12
3,6,12,48,40.12
3,6,12,49,45.81
3,6,13,0,51.35
3,6,13,1,49.84
3,6,13,2,60.62
3,6,13,3,46.39
3,6,13,4,37.47
3,6,13,5,54.56
3,6,13,6,48.08
3,6,13,7,51.26
3,6,13,8,42.72
3,6,13,9,46.75
3,6,13,10,58.3
3,6,13,11,37.62
3,6,13,12,43.02
3,6,13,13,55.36
3,6,13,14,38.37
3,6,13,15,50.09
3,6,13,16,46.88
3,6,13,17,48.38
3,6,13,18,50.49
3,6,13,19,42.82
3,6,13,20,71.19
3,6,13,21,76.16
3,6,13,22,45.58
3,6,13,23,56.12
3,6,13,24,46.2
3,6,13,25,45.35
3,6,13,26,40.61
3,6,13,27,44.35
3,6,13,28,40.62
3,6,13,29,45.73
3,6,13,30,38.53
3,6,13,31,45.55
3,6,13,32,52.19
3,6,13,33,42.2
3,6,13,34,41.68
3,6,13,35,38.61
3,6,13,36,52.29
3,6,13,37,46.63
3,6,13,38,52.36
3,6,13,39,34.49
3,6,13,40,40.16
3,6,13,41,42.86
3,6,13,42,52.15
3,6,13,43,49.99
3,6,13,44,51.57
3,6,13,45,41.85
3,6,13,46,46.38
3,6,13,47,45.52
3,6,13,48,44.96
3,6,13,49,45.72
3,6,14,0,44.35
3,6,14,1,53.37
3,6,14,2,41.28
3,6,14,3,53.64
3,6,14,4,44.72
3,6,14,5,43.96
3,6,14,6,46.95
3,6,14,7,43.94
3,6,14,8,45.82
3,6,14,9,43.62
3,6,14,10,45.19
3,6,14,11,44.23
3,6,14,12,42.48
3,6,14,13,32.47
3,6,14,14,38.06
3,6,14,15,48.23
3,6,14,16,48.73
3,6,14,17,52.77
3,6,14,18,46.51
3,6,14,19,46.48
3,6,14,20,74.96
3,6,14,21,72.2
3,6,14,22,44.7
3,6,14,23,49.76
3,6,14,24,38.18
3,6,14,25,42.91
3,6,14,26,43.14
3,6,14,27,39.82
3,6,14,28,41.35
3,6,14,29,52.27
3,6,14,30,38.29
3,6,14,31,45.4
3,6,14,32,35.26
3,6,14,33,49.3
3,6,14,34,51.7
3,6,14,35,43.34
3,6,14,36,46.93
3,6,14,37,37.73
3,6,14,38,44.63
3,6,14,39,45.13
3,6,14,40,45.55
3,6,14,41,42.68
3,6,14,42,43.01
3,6,14,43,41.94
3,6,14,44,38.43
3,6,14,45,51.25
3,6,14,46,41.39
3,6,14,47,45.03
3,6,14,48,50.15
3,6,14,49,45.55
3,6,15,0,47.22
3,6,15,1,49.05
3,6,15,2,43.89
3,6,15,3,43.55
3,6,15,4,40.49
3,6,15,5,47.4
3,6,15,6,55.81
3,6,15,7,41.05
3,6,15,8,45.81
3,6,15,9,43.59
3,6,15,10,43.6
3,6,15,11,43.16
3,6,15,12,43.41
3,6,15,13,46.17
3,6,15,14,49.0
3,6,15,15,46.06
3,6,15,16,43.82
3,6,15,17,44.9
3,6,15,18,42.22
3,6,15,19,43.53
3,6,15,20,71.98
3,6,15,21,65.2
3,6,15,22,47.45
3,6,15,23,46.48
3,6,15,24,43.4
3,6,15,25,49.23
3,6,15,26,52.96
3,6,15,27,36.76
3,6,15,28,46.98
3,6,15,29,45.75
3,6,15,30,58.2
3,6,15,31,49.32
3,6,15,32,45.73
3,6,15,33,45.36
3,6,15,34,51.93
3,6,15,35,47.19
3,6,15,36,49.27
3,6,15,37,44.83
3,6,15,38,48.86
3,6,15,39,42.34
3,6,15,40,45.06
3,6,15,41,46.83
3,6,15,42,44.85
3,6,15,43,34.9
3,6,15,44,40.62
3,6,15,45,49.48
3,6,15,46,41.61
3,6,15,47,48.6
3,6,15,48,40.26
3,6,15,49,49.07
3,6,16,0,50.44
3,6,16,1,38.13
3,6,16,2,42.44
3,6,16,3,49.66
3,6,16,4,43.47
3,6,16,5,31.19
3,6,16,6,52.98
3,6,16,7,45.83
3,6,16,8,50.23
3,6,16,9,50.8
3,6,16,10,47.69
3,6,16,11,50.62
3,6,16,12,45.08
3,6,16,13,40.65
3,6,16,14,47.1
3,6,16,15,36.63
3,6,16,16,52.32
3,6,16,17,42.21
3,6,16,18,41.32
3,6,16,19,38.46
3,6,16,20,75.81
3,6,16,21,80.85
3,6,16,22,44.78
3,6,16,23,37.2
3,6,16,24,47.16
3,6,16,25,49.8
3,6,16,26,51.11
3,6,16,27,49.36
3,6,16,28,49.66
3,6,16,29,50.73
3,6,16,30,43.0
3,6,16,31,53.14
3,6,16,32,43.79
3,6,16,33,49.86
3,6,16,34,52.82
3,6,16,35,54.31
3,6,16,36,43.39
3,6,16,37,48.96
3,6,16,38,47.38
3,6,16,39,49.43
3,6,16,40,49.8
3,6,16,41,50.79
3,6,16,42,45.13
3,6,16,43,52.29
3,6,16,44,39.17
3,6,16,45,48.34
3,6,16,46,35.54
3,6,16,47,39.97
3,6,16,48,32.72
3,6,16,49,48.32
3,6,17,0,42.27
3,6,17,1,39.82
3,6,17,2,48.56
3,6,17,3,43.11
3,6,17,4,47.77
3,6,17,5,43.24
3,6,17,6,45.89
3,6,17,7,56.01
3,6,17,8,42.18
3,6,17,9,35.37
3,6,17,10,49.65
3,6,17,11,52.38
3,6,17,12,44.75
3,6,17,13,50.75
3,6,17,14,32.97
3,6,17,15,51.62
3,6,17,16,44.94
3,6,17,17,35.42
3,6,17,18,49.86
3,6,17,19,44.18
3,6,17,20,74.42
3,6,17,21,76.06
3,6,17,22,48.86
3,6,17,23,39.78
3,6,17,24,38.31
3,6,17,25,42.18
3,6,17,26,41.76
3,6,17,27,44.32
3,6,17,28,37.18
3,6,17,29,45.81
3,6,17,30,51.47
3,6,17,31,41.56
3,6,17,32,47.64
3,6,17,33,41.67
3,6,17,34,39.83
3,6,17,35,44.92
3,6,17,36,44.05
3,6,17,37,37.15
3,6,17,38,39.85
3,6,17,39,42.68
3,6,17,40,41.38
3,6,17,41,40.65
3,6,17,42,42.64
3,6,17,43,49.49
3,6,17,44,44.01
3,6,17,45,42.61
3,6,17,46,41.49
3,6,17,47,46.07
3,6,17,48,49.88
3,6,17,49,42.43
3,6,18,0,45.38
3,6,18,1,45.86
3,6,18,2,41.53
3,6,18,3,41.2
3,6,18,4,43.55
3,6,18,5,53.92
3,6,18,6,39.85
3,6,18,7,45.22
3,6,18,8,51.76
3,6,18,9,43.94
3,6,18,10,36.5
3,6,18,11,41.13
3,6,18,12,41.43
3,6,18,13,43.26
3,6,18,14,48.24
3,6,18,15,37.59
3,6,18,16,40.77
3,6,18,17,48.35
3,6,18,18,48.99
3,6,18,19,48.58
3,6,18,20,73.07
3,6,18,21,69.96
3,6,18,22,41.28
3,6,18,23,48.2
3,6,18,24,51.47
3,6,18,25,41.63
3,6,18,26,52.7
3,6,18,27,51.81
3,6,18,28,47.82
3,6,18,29,47.67
3,6,18,30,45.4
3,6,18,31,48.08
3,6,18,32,48.19
3,6,18,33,45.79
3,6,18,34,48.84
3,6,18,35,48.56
3,6,18,36,47.22
3,6,18,37,44.66
3,6,18,38,40.69
3,6,18,39,42.73
3,6,18,40,45.71
3,6,18,41,40.21
3,6,18,42,51.23
3,6,18,43,41.94
3,6,18,44,45.62
3,6,18,45,45.64
3,6,18,46,47.22
3,6,18,47,43.9
3,6,18,48,32.24
3,6,18,49,30.24
3,6,19,0,50.22
3,6,19,1,47.27
3,6,19,2,42.8
3,6,19,3,43.45
3,6,19,4,51.8
3,6,19,5,46.08
3,6,19,6,46.96
3,6,19,7,42.43
3,6,19,8,45.36
3,6,19,9,41.62
3,6,19,10,44.49
3,6,19,11,46.69
3,6,19,12,39.25
3,6,19,13,36.63
3,6,19,14,46.3
3,6,19,15,45.33
3,6,19,16,44.13
3,6,19,17,42.87
3,6,19,18,41.37
3,6,19,19,39.37
3,6,19,20,72.17
3,6,19,21,79.19
3,6,19,22,45.03
3,6,19,23,44.27
3,6,19,24,45.31
3,6,19,25,37.86
3,6,19,26,49.54
3,6,19,27,46.13
3,6,19,28,42.57
3,6,19,29,45.25
3,6,19,30,36.34
3,6,19,31,40.74
3,6,19,32,35.97
3,6,19,33,43.95
3,6,19,34,43.16
3,6,19,35,47.2
3,6,19,36,44.89
3,6,19,37,44.37
3,6,19,38,54.69
3,6,19,39,42.9
3,6,19,40,42.74
3,6,19,41,59.26
3,6,19,42,46.21
3,6,19,43,42.16
3,6,19,44,40.71
3,6,19,45,53.43
3,6,19,46,46.45
3,6,19,47,45.0
3,6,19,48,48.51
3,6,19,49,37.93
3,7,0,0,40.54
3,7,0,1,49.81
3,7,0,2,48.15
3,7,0,3,48.4
3,7,0,4,43.16
3,7,0,5,51.48
3,7,0,6,53.42
3,7,0,7,41.57
3,7,0,8,41.04
3,7,0,9,42.79
3,7,0,10,38.62
3,7,0,11,47.42
3,7,0,12,51.19
3,7,0,13,42.81
3,7,0,14,42.73
3,7,0,15,47.39
3,7,0,16,48.4
3,7,0,17,33.25
3,7,0,18,41.1
3,7,0,19,32.28
3,7,0,20,68.34
3,7,0,21,74.79
3,7,0,22,46.86
3,7,0,23,48.96
3,7,0,24,42.79
3,7,0,25,49.78
3,7,0,26,45.3
3,7,0,27,44.58
3,7,0,28,36.19
3,7,0,29,48.68
3,7,0,30,39.05
3,7,0,31,42.74
3,7,0,32,46.85
3,7,0,33,47.36
3,7,0,34,39.96
3,7,0,35,44.62
3,7,0,36,38.46
3,7,0,37,55.47
3,7,0,38,56.78
3,7,0,39,55.15
3,7,0,40,45.4
3,7,0,41,45.67
3,7,0,42,46.13
3,7,0,43,44.99
3,7,0,44,48.16
3,7,0,45,53.8
3,7,0,46,49.39
3,7,0,47,43.21
3,7,0,48,47.54
3,7,0,49,40.91
3,7,1,0,43.65
3,7,1,1,48.71
3,7,1,2,51.82
3,7,1,3,36.52
3,7,1,4,43.91
3,7,1,5,40.37
3,7,1,6,59.95
3,7,1,7,36.31
3,7,1,8,44.11
3,7,1,9,49.01
3,7,1,10,56.94
3,7,1,11,35.66
3,7,1,12,44.54
3,7,1,13,42.14
3,7,1,14,40.17
3,7,1,15,40.58
3,7,1,16,37.46
3,7,1,17,46.65
3,7,1,18,49.65
3,7,1,19,47.52
3,7,1,20,83.47
3,7,1,21,76.41
3,7,1,22,49.11
3,7,1,23,53.45
3,7,1,24,45.04
3,7,1,25,53.82
3,7,1,26,45.92
3,7,1,27,38.58
3,7,1,28,42.98
3,7,1,29,47.98
3,7,1,30,43.1
3,7,1,31,48.16
3,7,1,32,45.65
3,7,1,33,40.86
3,7,1,34,43.63
3,7,1,35,44.29
3,7,1,36,53.77
3,7,1,37,40.22
3,7,1,38,45.25
3,7,1,39,45.92
3,7,1,40,50.12
3,7,1,41,42.8
3,7,1,42,47.64
3,7,1,43,43.69
3,7,1,44,41.85
3,7,1,45,49.93
3,7,1,46,43.05
3,7,1,47,57.43
3,7,1,48,43.44
3,7,1,49,51.56
3,7,2,0,42.99
3,7,2,1,57.1
3,7,2,2,52.6
3,7,2,3,51.4
3,7,2,4,44.1
3,7,2,5,41.62
3,7,2,6,47.73
3,7,2,7,48.52
3,7,2,8,34.44
3,7,2,9,49.73
3,7,2,10,41.15
3,7,2,11,37.5
3,7,2,12,42.37
3,7,2,13,41.89
3,7,2,14,50.76
3,7,2,15,50.86
3,7,2,16,48.92
3,7,2,17,49.15
3,7,2,18,40.58
3,7,2,19,49.2
3,7,2,20,75.69
3,7,2,21,69.17
3,7,2,22,53.39
3,7,2,23,43.82
3,7,2,24,44.27
3,7,2,25,43.59
3,7,2,26,44.54
3,7,2,27,50.06
3,7,2,28,37.54
3,7,2,29,45.0
3,7,2,30,49.87
3,7,2,31,39.71
3,7,2,32,42.98
3,7,2,33,35.79
3,7,2,34,45.95
3,7,2,35,41.61
3,7,2,36,47.38
3,7,2,37,38.03
3,7,2,38,35.49
3,7,2,39,52.36
3,7,2,40,48.46
3,7,2,41,44.39
3,7,2,42,42.22
3,7,2,43,43.93
3,7,2,44,54.13
3,7,2,45,49.35
3,7,2,46,37.21
3,7,2,47,48.97
3,7,2,48,52.49
3,7,2,49,39.17
3,7,3,0,39.14
3,7,3,1,43.77
3,7,3,2,40.76
3,7,3,3,42.57
3,7,3,4,43.17
3,7,3,5,48.72
3,7,3,6,43.27
3,7,3,7,49.15
3,7,3,8,41.69
3,7,3,9,47.52
3,7,3,10,48.45
3,7,3,11,58.28
3,7,3,12,41.69
3,7,3,13,39.78
3,7,3,14,52.82
3,7,3,15,46.91
3,7,3,16,46.18
3,7,3,17,42.3
3,7,3,18,44.2
3,7,3,19,46.15
3,7,3,20,75.32
3,7,3,21,69.19
3,7,3,22,49.81
3,7,3,23,37.98
3,7,3,24,50.07
3,7,3,25,48.2
3,7,3,26,47.93
3,7,3,27,45.96
3,7,3,28,45.84
3,7,3,29,38.48
3,7,3,30,45.2
3,7,3,31,50.37
3,7,3,32,39.03
3,7,3,33,48.34
3,7,3,34,37.3
3,7,3,35,41.41
3,7,3,36,46.4
3,7,3,37,39.81
3,7,3,38,51.42
3,7,3,39,34.25
3,7,3,40,40.86
3,7,3,41,44.73
3,7,3,42,54.02
3,7,3,43,56.91
3,7,3,44,46.05
3,7,3,45,43.53
3,7,3,46,45.02
3,7,3,47,44.14
3,7,3,48,46.11
3,7,3,49,42.21
3,7,4,0,40.9
3,7,4,1,45.36
3,7,4,2,47.12
3,7,4,3,51.09
3,7,4,4,46.43
3,7,4,5,31.5
3,7,4,6,46.98
3,7,4,7,48.64
3,7,4,8,46.06
3,7,4,9,47.05
3,7,4,10,48.78
3,7,4,11,41.28
3,7,4,12,41.46
3,7,4,13,43.9
3,7,4,14,42.48
3,7,4,15,50.13
3,7,4,16,41.34
3,7,4,17,48.53
3,7,4,18,43.72
3,7,4,19,47.9
3,7,4,20,80.61
3,7,4,21,76.41
3,7,4,22,45.95
3,7,4,23,45.49
3,7,4,24,49.22
3,7,4,25,35.55
3,7,4,26,45.33
3,7,4,27,51.79
3,7,4,28,53.74
3,7,4,29,39.28
3,7,4,30,41.04
3,7,4,31,44.53
3,7,4,32,47.51
3,7,4,33,39.22
3,7,4,34,42.05
3,7,4,35,49.86
3,7,4,36,36.01
3,7,4,37,48.11
3,7,4,38,56.54
3,7,4,39,45.12
3,7,4,40,39.0
3,7,4,41,47.88
3,7,4,42,46.21
3,7,4,43,40.67
3,7,4,44,44.82
3,7,4,45,46.24
3,7,4,46,49.37
3,7,4,47,55.6
3,7,4,48,49.39
3,7,4,49,42.95
3,7,5,0,37.95
3,7,5,1,38.02
3,7,5,2,40.21
3,7,5,3,51.26
3,7,5,4,45.91
3,7,5,5,47.45
3,7,5,6,44.87
3,7,5,7,50.96
3,7,5,8,47.77
3,7,5,9,45.4
3,7,5,10,48.16
3,7,5,11,42.39
3,7,5,12,49.25
3,7,5,13,43.45
3,7,5,14,43.42
3,7,5,15,37.88
3,7,5,16,50.2
3,7,5,17,47.67
3,7,5,18,43.4
3,7,5,19,40.32
3,7,5,20,78.52
3,7,5,21,72.66
3,7,5,22,54.42
3,7,5,23,54.77
3,7,5,24,36.91
3,7,5,25,50.39
3,7,5,26,56.25
3,7,5,27,43.78
3,7,5,28,48.58
3,7,5,29,53.83
3,7,5,30,43.26
3,7,5,31,53.82
3,7,5,32,46.83
3,7,5,33,50.59
3,7,5,34,38.91
3,7,5,35,44.88
3,7,5,36,38.55
3,7,5,37,41.53
3,7,5,38,40.15
3,7,5,39,45.07
3,7,5,40,45.44
3,7,5,41,44.96
3,7,5,42,45.48
3,7,5,43,40.26
3,7,5,44,53.44
3,7,5,45,41.5
3,7,5,46,51.0
3,7,5,47,41.59
3,7,5,48,44.29
3,7,5,49,46.68
3,7,6,0,44.83
3,7,6,1,39.48
3,7,6,2,42.06
3,7,6,3,47.11
3,7,6,4,44.17
3,7,6,5,53.02
3,7,6,6,32.91
3,7,6,7,45.64
3,7,6,8,42.98
3,7,6,9,45.34
3,7,6,10,43.4
3,7,6,11,43.1
3,7,6,12,42.0
3,7,6,13,53.15
3,7,6,14,49.68
3,7,6,15,41.71
3,7,6,16,38.91
3,7,6,17,49.91
3,7,6,18,44.65
3,7,6,19,49.99
3,7,6,20,67.93
3,7,6,21,83.86
3,7,6,22,41.81
3,7,6,23,37.56
3,7,6,24,44.6
3,7,6,25,51.25
3,7,6,26,43.96
3,7,6,27,48.65
3,7,6,28,41.18
3,7,6,29,46.76
3,7,6,30,44.49
3,7,6,31,44.18
3,7,6,32,37.6
3,7,6,33,52.25
3,7,6,34,40.11
3,7,6,35,49.35
3,7,6,36,49.94
3,7,6,37,40.76
3,7,6,38,53.16
3,7,6,39,48.42
3,7,6,40,53.92
3,7,6,41,47.06
3,7,6,42,53.19
3,7,6,43,47.65
3,7,6,44,46.39
3,7,6,45,46.47
3,7,6,46,42.11
3,7,6,47,39.32
3,7,6,48,42.08
3,7,6,49,44.98
3,7,7,0,37.44
3,7,7,1,51.88
3,7,7,2,47.9
3,7,7,3,42.64
3,7,7,4,46.69
3,7,7,5,49.41
3,7,7,6,43.31
3,7,7,7,41.85
3,7,7,8,48.72
3,7,7,9,46.49
3,7,7,10,40.76
3,7,7,11,49.85
3,7,7,12,41.84
3,7,7,13,46.61
3,7,7,14,42.37
3,7,7,15,47.34
3,7,7,16,42.91
3,7,7,17,53.56
3,7,7,18,47.26
3,7,7,19,44.1
3,7,7,20,77.21
3,7,7,21,74.68
3,7,7,22,45.23
3,7,7,23,43.7
3,7,7,24,43.39
3,7,7,25,47.15
3,7,7,26,44.78
3,7,7,27,44.89
3,7,7,28,36.15
3,7,7,29,40.88
3,7,7,30,45.08
3,7,7,31,46.48
3,7,7,32,46.36
3,7,7,33,46.78
3,7,7,34,49.48
3,7,7,35,45.48
3,7,7,36,40.53
3,7,7,37,48.87
3,7,7,38,51.87
3,7,7,39,38.59
3,7,7,40,44.25
3,7,7,41,43.44
3,7,7,42,45.95
3,7,7,43,50.49
3,7,7,44,38.73
3,7,7,45,46.76
3,7,7,46,50.3
3,7,7,47,42.97
3,7,7,48,47.24
3,7,7,49,49.11
3,7,8,0,44.57
3,7,8,1,38.82
3,7,8,2,43.45
3,7,8,3,42.52
3,7,8,4,43.85
3,7,8,5,47.18
3,7,8,6,49.03
3,7,8,7,48.54
3,7,8,8,42.75
3,7,8,9,39.59
3,7,8,10,43.79
3,7,8,11,45.35
3,7,8,12,44.46
3,7,8,13,50.06
3,7,8,14,44.48
3,7,8,15,50.78
3,7,8,16,40.42
3,7,8,17,40.48
3,7,8,18,48.49
3,7,8,19,49.68
3,7,8,20,64.94
3,7,8,21,74.84
3,7,8,22,50.47
3,7,8,23,52.57
3,7,8,24,42.04
3,7,8,25,52.89
3,7,8,26,45.9
3,7,8,27,51.64
3,7,8,28,40.72
3,7,8,29,45.07
3,7,8,30,44.72
3,7,8,31,41.63
3,7,8,32,50.71
3,7,8,33,47.1
3,7,8,34,40.19
3,7,8,35,43.1
3,7,8,36,46.11
3,7,8,37,44.64
3,7,8,38,57.42
3,7,8,39,43.05
3,7,8,40,49.34
3,7,8,41,42.67
3,7,8,42,41.53
3,7,8,43,45.52
3,7,8,44,45.18
3,7,8,45,37.81
3,7,8,46,43.91
3,7,8,47,43.42
3,7,8,48,44.21
3,7,8,49,52.19
3,7,9,0,41.11
3,7,9,1,47.21
3,7,9,2,43.65
3,7,9,3,43.98
3,7,9,4,38.42
3,7,9,5,39.21
3,7,9,6,47.25
3,7,9,7,39.56
3,7,9,8,47.79
3,7,9,9,45.78
3,7,9,10,43.76
3,7,9,11,48.26
3,7,9,12,46.28
3,7,9,13,37.77
3,7,9,14,41.45
3,7,9,15,44.16
3,7,9,16,44.31
3,7,9,17,45.58
3,7,9,18,47.02
3,7,9,19,40.49
3,7,9,20,76.25
3,7,9,21,70.55
3,7,9,22,53.52
3,7,9,23,49.71
3,7,9,24,52.16
3,7,9,25,44.8
3,7,9,26,46.24
3,7,9,27,47.37
3,7,9,28,42.18
3,7,9,29,43.26
3,7,9,30,46.48
3,7,9,31,41.14
3,7,9,32,46.12
3,7,9,33,48.58
3,7,9,34,44.73
3,7,9,35,43.45
3,7,9,36,47.65
3,7,9,37,36.01
3,7,9,38,45.83
3,7,9,39,33.26
3,7,9,40,53.07
3,7,9,41,36.94
3,7,9,42,48.44
3,7,9,43,48.06
3,7,9,44,46.03
3,7,9,45,45.96
3,7,9,46,38.67
3,7,9,47,37.79
3,7,9,48,38.13
3,7,9,49,45.13
3,7,10,0,40.04
3,7,10,1,40.82
3,7,10,2,42.38
3,7,10,3,52.07
3,7,10,4,51.47
3,7,10,5,41.59
3,7,10,6,48.89
3,7,10,7,43.92
3,7,10,8,44.99
3,7,10,9,50.09
3,7,10,10,45.44
3,7,10,11,40.77
3,7,10,12,42.59
3,7,10,13,44.81
3,7,10,14,50.6
3,7,10,15,43.96
3,7,10,16,46.73
3,7,10,17,44.27
3,7,10,18,43.05
3,7,10,19,41.1
3,7,10,20,67.38
3,7,10,21,77.71
3,7,10,22,37.63
3,7,10,23,51.66
3,7,10,24,55.18
3,7,10,25,43.42
3,7,10,26,41.94
3,7,10,27,42.46
3,7,10,28,44.16
3,7,10,29,46.1
3,7,10,30,49.18
3,7,10,31,46.59
3,7,10,32,45.21
3,7,10,33,43.41
3,7,10,34,42.66
3,7,10,35,48.13
3,7,10,36,54.9
3,7,10,37,46.89
3,7,10,38,47.4
3,7,10,39,46.22
3,7,10,40,43.57
3,7,10,41,47.05
3,7,10,42,44.75
3,7,10,43,47.6
3,7,10,44,44.45
3,7,10,45,41.86
3,7,10,46,38.71
3,7,10,47,47.87
3,7,10,48,40.11
3,7,10,49,45.17
3,7,11,0,40.49
3,7,11,1,36.13
3,7,11,2,45.65
3,7,11,3,39.79
3,7,11,4,52.4
3,7,11,5,40.24
3,7,11,6,48.72
3,7,11,7,51.48
3,7,11,8,50.04
3,7,11,9,48.05
3,7,11,10,38.08
3,7,11,11,40.81
3,7,11,12,46.88
3,7,11,13,46.73
3,7,11,14,49.02
3,7,11,15,36.49
3,7,11,16,46.63
3,7,11,17,49.33
3,7,11,18,44.53
3,7,11,19,41.8
3,7,11,20,70.42
3,7,11,21,75.82
3,7,11,22,43.07
3,7,11,23,51.25
3,7,11,24,39.66
3,7,11,25,41.86
3,7,11,26,46.91
3,7,11,27,46.66
3,7,11,28,49.56
3,7,11,29,40.37
3,7,11,30,48.92
3,7,11,31,43.97
3,7,11,32,58.26
3,7,11,33,51.18
3,7,11,34,44.62
3,7,11,35,38.37
3,7,11,36,37.01
