1940-10-01 01:17, TK, -1.61C, 84%, 11.68 knots, 46.88, -113.67
1940-10-01 01:29, TK, 28.89C, 58%, 13.9 knots, 91.84, -172.89
1940-10-01 01:43, TK, 14.6C, 73%, 1.41 knots, 60.21, 445.15
1940-10-01 01:55, TK, 7.35C, 80%, 16.61 knots, 80.75, 374.53
1940-10-01 02:00, TK, 13.85C, 81%, 6.22 knots, 77.76, -474.9
1940-10-01 02:07, TL, -0.25C, 45%, 1.92 knots, 45.86, -151.05
1940-10-01 02:17, TL, -1.73C, 64%, 14.21 knots, 87.8, 341.11
1940-10-01 02:29, TL, 14.76C, 85%, 15.09 knots, 26.09, -395.58
1940-10-01 02:34, SS, 19.42C, 83%, 7.47 knots, 96.66, 332.42
1940-10-01 02:49, SS, 12.8C, 94%, 7.95 knots, 99.64, 43.88
1940-10-01 02:58, SS, -5.26C, 45%, 2.2 knots, 49.04, 118.99
1940-10-01 03:12, RZ, 21.22C, 49%, 17.09 knots, 40.54, 484.56
1940-10-01 03:23, RZ, -3.25C, 91%, 10.55 knots, 34.66, -340.84
1940-10-01 03:37, RZ, 1.74C, 78%, 17.67 knots, 18.06, 222.85
1940-10-01 03:43, RZ, -3.37C, 50%, 13.09 knots, 39.0, 495.59
1940-10-01 03:55, RZ, -5.56C, 88%, 0.06 knots, 28.98, -122.07
1940-10-01 04:05, RG, 7.89C, 62%, 9.28 knots, 29.14, 238.35
1940-10-01 04:10, RG, 29.21C, 73%, 3.1 knots, 62.94, 180.86
1940-10-01 04:23, RG, 3.05C, 59%, 5.32 knots, 88.8, -401.08
1940-10-01 04:38, RG, 6.18C, 46%, 10.15 knots, 9.44, -81.69
1940-10-01 04:47, QO, 4.9C, 73%, 18.97 knots, 77.34, -435.94
1940-10-01 05:01, QO, 26.55C, 48%, 9.53 knots, 46.04, 458.43
1940-10-01 05:07, QO, -2.87C, 61%, 4.95 knots, 67.56, -498.52
1940-10-01 05:20, QN, 26.27C, 88%, 4.96 knots, 6.0, -4.27
1940-10-01 05:31, QN, 13.06C, 73%, 1.96 knots, 19.38, -80.66
1940-10-01 05:40, QO, -9.62C, 40%, 8.36 knots, 83.04, 386.63
1940-10-01 05:53, QO, 20.38C, 47%, 18.88 knots, 47.85, 188.43
1940-10-01 06:06, QO, 27.41C, 68%, 17.77 knots, 92.06, 31.99
1940-10-01 06:21, QO, 11.52C, 91%, 13.49 knots, 97.8, -7.32
1940-10-01 06:32, QP, 7.82C, 71%, 13.96 knots, 52.78, -365.73
1940-10-01 06:46, QP, -8.06C, 56%, 12.24 knots, 10.42, -150.35
1940-10-01 06:57, QP, 0.92C, 70%, 15.44 knots, 65.31, 231.13
1940-10-01 07:03, QP, 22.63C, 60%, 10.14 knots, 90.97, 58.18
1940-10-02 00:05, TN, 4.05C, 67%, 8.29 knots, 6.61, 325.27
1940-10-02 00:12, TN, -6.19C, 44%, 0.34 knots, 93.71, -495.11
1940-10-02 00:25, TN, 21.97C, 63%, 12.13 knots, 51.05, -368.18
1940-10-02 00:31, TM, 24.65C, 57%, 16.12 knots, 14.93, -158.01
1940-10-02 00:40, TM, 18.35C, 64%, 2.09 knots, 81.43, -261.55
1940-10-02 00:53, TM, 29.1C, 83%, 14.49 knots, 31.82, 210.25
1940-10-02 01:03, TM, -5.63C, 75%, 13.46 knots, 91.31, 234.25
1940-10-02 01:08, TL, 25.97C, 74%, 0.88 knots, 87.81, 308.55
1940-10-02 01:23, TL, 7.97C, 92%, 16.11 knots, 4.51, 498.23
1940-10-02 01:38, TL, 28.09C, 76%, 16.58 knots, 83.65, 171.08
1940-10-02 01:46, SS, 5.67C, 49%, 15.73 knots, 45.25, -365.89
1940-10-02 02:00, SS, 11.03C, 69%, 12.84 knots, 9.88, -429.84
1940-10-02 02:12, SS, 26.6C, 49%, 6.71 knots, 10.09, 11.71
1940-10-02 02:27, SS, -8.96C, 66%, 8.02 knots, 72.6, -14.16
1940-10-02 02:36, RZ, -7.54C, 53%, 9.15 knots, 48.53, -185.83
1940-10-02 02:45, RZ, 29.29C, 50%, 1.85 knots, 66.39, 131.69
1940-10-02 02:53, RZ, 11.79C, 51%, 17.13 knots, 68.69, -134.38
1940-10-02 03:01, SA, 20.33C, 84%, 13.0 knots, 32.58, 350.7
1940-10-02 03:12, SA, -9.65C, 69%, 4.72 knots, 69.93, 322.53
1940-10-02 03:26, SB, 5.78C, 57%, 11.1 knots, 92.73, 162.14
1940-10-02 03:39, SB, 15.5C, 47%, 9.78 knots, 91.75, 57.51
1940-10-02 03:44, SB, 8.18C, 57%, 7.56 knots, 40.81, 235.18
1940-10-02 03:51, SB, -8.09C, 47%, 17.05 knots, 63.65, -411.69
1940-10-02 04:00, SB, -6.98C, 66%, 17.65 knots, 40.61, 93.65
1940-10-02 04:10, SA, 22.83C, 79%, 17.28 knots, 50.65, 225.61
1940-10-02 04:18, SA, 12.0C, 79%, 13.46 knots, 93.86, 229.84
1940-10-02 04:32, SA, 7.86C, 59%, 8.02 knots, 32.87, 493.0
1940-10-02 04:46, SA, 23.45C, 82%, 4.63 knots, 94.7, 489.87
1940-10-02 05:00, SA, 2.56C, 46%, 1.31 knots, 1.35, -261.09
1940-10-02 05:06, RG, -5.79C, 90%, 9.94 knots, 91.38, -199.51
1940-10-02 05:17, RG, -9.68C, 73%, 2.98 knots, 18.16, -208.08
1940-10-02 05:30, RG, -1.01C, 64%, 0.2 knots, 41.09, 51.72
1940-10-02 05:37, RG, 14.21C, 55%, 14.84 knots, 0.78, 312.21
1940-10-02 05:43, QO, 13.95C, 67%, 2.27 knots, 73.05, 464.68
1940-10-02 05:50, QO, 3.11C, 82%, 12.98 knots, 64.62, 366.21
1940-10-02 06:05, QO, 15.46C, 74%, 17.11 knots, 96.76, 336.83
1940-10-02 06:10, QP, 26.25C, 54%, 13.1 knots, 55.92, -309.18
1940-10-02 06:20, QP, 0.58C, 91%, 18.18 knots, 4.58, -207.33
1940-10-02 06:34, QP, 24.29C, 61%, 3.4 knots, 77.85, -110.39
1940-10-02 06:43, QP, -1.13C, 60%, 6.9 knots, 81.5, 276.4
1940-10-02 06:52, QQ, 18.72C, 43%, 4.64 knots, 16.53, 478.04
1940-10-02 06:57, QQ, 1.26C, 62%, 19.52 knots, 47.12, 411.13
1940-10-02 07:04, QQ, 8.46C, 65%, 16.28 knots, 57.58, 238.53
1940-10-02 07:17, QQ, 6.6C, 52%, 9.34 knots, 55.83, -442.04
1940-10-02 07:27, QQ, 25.95C, 67%, 16.73 knots, 61.07, -20.93
1940-10-03 00:06, SR, 14.79C, 53%, 15.53 knots, 53.19, -365.96
1940-10-03 00:21, SR, 23.86C, 77%, 6.7 knots, 44.3, -322.06
1940-10-03 00:26, RY, 24.75C, 74%, 2.1 knots, 79.91, 194.48
1940-10-03 00:41, RY, -3.95C, 67%, 2.21 knots, 10.82, -418.37
1940-10-03 00:55, RY, 2.76C, 84%, 7.78 knots, 21.71, -408.22
1940-10-03 01:05, RY, 8.47C, 70%, 12.4 knots, 81.81, -193.64
1940-10-03 01:20, RY, 28.69C, 91%, 6.23 knots, 32.02, -399.04
1940-10-03 01:31, RF, -7.63C, 84%, 7.99 knots, 78.4, -207.44
1940-10-03 01:36, RF, 11.87C, 56%, 2.49 knots, 2.74, 471.4
1940-10-03 01:49, RF, 12.41C, 44%, 1.75 knots, 85.55, 436.3
1940-10-03 02:03, QN, 10.38C, 77%, 19.53 knots, 51.26, 244.79
1940-10-03 02:11, QN, 2.8C, 63%, 7.25 knots, 3.98, 347.26
1940-10-03 02:22, RG, 26.79C, 72%, 8.35 knots, 28.44, -336.72
1940-10-03 02:28, RG, -7.0C, 74%, 16.89 knots, 89.17, -72.82
1940-10-03 02:35, RG, 27.33C, 87%, 5.02 knots, 73.31, -275.67
1940-10-03 02:47, SA, 7.69C, 55%, 14.73 knots, 44.57, 2.47
1940-10-03 02:53, SA, 19.0C, 63%, 9.13 knots, 29.78, -149.41
1940-10-03 02:59, SA, 15.74C, 49%, 16.3 knots, 26.3, -110.26
1940-10-03 03:06, SA, 17.31C, 56%, 7.4 knots, 99.11, 11.52
1940-10-03 03:16, SU, 21.39C, 63%, 14.95 knots, 75.77, 55.25
1940-10-03 03:30, SU, 25.48C, 83%, 7.99 knots, 61.12, 18.56
1940-10-03 03:37, SU, -8.44C, 64%, 10.23 knots, 12.95, -250.85
1940-10-03 03:47, SU, 21.1C, 73%, 2.5 knots, 14.99, -119.6
1940-10-03 04:00, SB, 22.5C, 45%, 11.19 knots, 16.19, 80.3
1940-10-03 04:13, SB, -2.3C, 52%, 3.09 knots, 82.56, -16.2
1940-10-03 04:27, SB, -9.28C, 82%, 17.69 knots, 97.84, -234.0
1940-10-03 04:36, SB, 27.13C, 64%, 7.65 knots, 71.49, 115.03
1940-10-03 04:50, SB, -6.66C, 87%, 19.65 knots, 8.99, 263.63
1940-10-03 04:56, RJ, -6.11C, 62%, 13.32 knots, 11.45, 486.64
1940-10-03 05:09, RJ, 19.76C, 42%, 12.22 knots, 76.62, -78.66
1940-10-03 05:15, RJ, -2.18C, 79%, 10.37 knots, 17.22, 218.15
1940-10-03 05:26, QQ, 17.05C, 47%, 9.08 knots, 12.65, -324.94
1940-10-03 05:40, QQ, -8.24C, 67%, 18.5 knots, 2.37, 406.48
1940-10-03 05:50, QQ, -0.81C, 87%, 6.45 knots, 83.74, 419.6
1940-10-03 05:56, QQ, 10.92C, 43%, 4.89 knots, 85.48, -382.02
1940-10-03 06:11, QQ, -0.95C, 73%, 15.09 knots, 59.2, -233.32
1940-10-04 00:11, TL, 0.47C, 55%, 8.8 knots, 71.81, -269.67
1940-10-04 00:18, TL, -3.66C, 88%, 1.02 knots, 32.77, -206.16
1940-10-04 00:27, TL, 21.31C, 41%, 15.93 knots, 59.29, -297.32
1940-10-04 00:33, SS, 1.74C, 94%, 19.91 knots, 96.54, -454.64
1940-10-04 00:39, SS, 8.48C, 68%, 13.1 knots, 86.82, 85.46
1940-10-04 00:48, SS, -5.71C, 55%, 11.35 knots, 1.11, 57.44
1940-10-04 01:00, RZ, 12.47C, 54%, 12.12 knots, 55.9, -279.72
1940-10-04 01:10, RZ, 25.52C, 83%, 9.96 knots, 94.17, -41.52
1940-10-04 01:21, RG, 21.12C, 95%, 6.78 knots, 60.08, 239.81
1940-10-04 01:28, RG, -5.2C, 53%, 13.4 knots, 73.69, -308.03
1940-10-04 01:40, QO, 17.15C, 55%, 4.66 knots, 45.4, 202.95
1940-10-04 01:48, QO, 17.4C, 51%, 7.26 knots, 94.92, -277.46
1940-10-04 01:54, QO, 5.74C, 49%, 9.3 knots, 41.74, 130.33
1940-10-04 02:08, QO, 11.35C, 56%, 1.11 knots, 16.48, 336.35
1940-10-04 02:17, QP, 18.73C, 45%, 8.45 knots, 93.54, -454.37
1940-10-04 02:25, QP, 28.73C, 58%, 10.51 knots, 5.92, -447.11
1940-10-04 02:33, QP, 11.36C, 48%, 18.16 knots, 66.58, -33.77
1940-10-04 02:39, RJ, 11.94C, 70%, 3.97 knots, 32.31, -183.56
1940-10-04 02:50, RJ, 2.23C, 73%, 6.53 knots, 86.86, 7.42
1940-10-04 02:57, RJ, 1.46C, 94%, 16.4 knots, 92.91, 242.48
1940-10-04 03:03, RJ, 27.48C, 44%, 0.54 knots, 52.47, -189.25
1940-10-04 03:08, SB, 11.66C, 41%, 5.44 knots, 98.96, 482.5
1940-10-04 03:20, SB, -1.03C, 50%, 1.66 knots, 42.26, -210.54
1940-10-04 03:35, SB, 15.73C, 88%, 8.83 knots, 33.37, 349.29
1940-10-04 03:50, SB, -7.22C, 46%, 17.13 knots, 96.99, 418.64
1940-10-04 04:04, SU, 21.63C, 79%, 3.28 knots, 67.45, -442.84
1940-10-04 04:14, SU, 8.45C, 77%, 2.87 knots, 89.28, -292.48
1940-10-04 04:21, SU, 23.72C, 48%, 6.96 knots, 80.09, 261.94
1940-10-04 04:26, SU, 26.77C, 83%, 19.38 knots, 28.74, 491.76
1940-10-04 04:39, TM, 2.74C, 59%, 5.03 knots, 18.89, 311.55
1940-10-04 04:50, TM, -6.35C, 46%, 5.98 knots, 35.76, 213.97
1940-10-04 05:05, TM, 19.67C, 55%, 5.31 knots, 76.36, -329.79
1940-10-05 00:11, TM, -9.92C, 59%, 18.99 knots, 92.83, -185.07
1940-10-05 00:16, TM, -8.32C, 51%, 1.27 knots, 18.77, -212.27
1940-10-05 00:23, TM, 6.52C, 76%, 8.88 knots, 92.47, -118.23
1940-10-05 00:35, TM, 6.14C, 71%, 14.94 knots, 80.28, 474.6
1940-10-05 00:45, TN, 1.43C, 77%, 1.7 knots, 92.29, -261.01
1940-10-05 01:00, TN, 20.03C, 54%, 17.05 knots, 24.58, 222.5
1940-10-05 01:09, TN, 3.92C, 40%, 18.05 knots, 86.12, 61.26
1940-10-05 01:20, SU, 14.03C, 51%, 15.88 knots, 64.54, 162.39
1940-10-05 01:25, SU, 7.52C, 72%, 17.47 knots, 59.44, 427.79
1940-10-05 01:35, SU, 25.4C, 61%, 4.25 knots, 85.16, -445.79
1940-10-05 01:43, SU, 1.52C, 59%, 2.41 knots, 18.88, 305.93
1940-10-05 01:54, SC, 2.73C, 74%, 14.42 knots, 84.0, -307.8
1940-10-05 02:00, SC, 16.28C, 51%, 9.81 knots, 43.26, -477.72
1940-10-05 02:12, SC, 7.1C, 75%, 5.74 knots, 84.54, -4.93
1940-10-05 02:20, RJ, 11.2C, 83%, 11.1 knots, 61.9, -476.51
1940-10-05 02:30, RJ, 3.93C, 85%, 16.67 knots, 98.5, -12.56
1940-10-05 02:39, RJ, 0.52C, 83%, 8.43 knots, 42.57, -426.73
1940-10-05 02:53, RJ, 19.21C, 68%, 0.73 knots, 72.21, 73.83
1940-10-05 03:08, RJ, 10.52C, 82%, 11.56 knots, 45.95, 137.18
1940-10-05 03:13, QQ, 5.0C, 77%, 11.69 knots, 74.17, 369.72
1940-10-05 03:22, QQ, 10.34C, 83%, 12.57 knots, 79.61, 343.02
1940-10-05 03:27, QQ, 10.19C, 78%, 2.12 knots, 58.54, -414.52
1940-10-05 03:33, QP, 21.23C, 90%, 4.78 knots, 63.17, 499.34
1940-10-05 03:48, QP, 7.83C, 92%, 14.42 knots, 12.51, -234.54
