Time [s],Channel 0,Channel 1
9.115903208,0,1
9.115904500,1,1
9.115904542,1,0
9.115906542,0,1
9.115907875,1,1
9.115907917,1,0
9.115908583,0,0
9.115909875,0,1
9.116612083,0,0
9.116613417,0,1
9.117612333,0,0
9.117613708,0,1
9.118611958,0,0
9.118613292,0,1
9.119612208,0,0
9.119613542,0,1
9.120612458,0,0
9.120613833,0,1
9.121612750,0,0
9.121614083,0,1
9.122612333,0,0
9.122613667,0,1
9.123612583,0,0
9.123613958,0,1
9.123873167,1,0
9.123873875,0,1
9.123874542,1,0
9.123875208,0,1
9.123875875,1,0
9.123876542,0,1
9.123877208,1,0
9.123879208,0,1
9.123879875,1,0
9.123881208,0,1
9.123883208,1,0
9.123884542,0,1
9.123885875,1,0
9.123886542,0,1
9.123887208,1,0
9.123887875,0,1
9.123889208,1,0
9.123889875,0,1
9.123890542,1,0
9.123891208,0,1
9.123891875,1,0
9.123893833,1,1
9.123893875,0,1
9.123894542,0,0
9.123895833,0,1
9.123898875,1,1
9.123898917,1,0
9.123899542,1,1
9.123899583,0,1
9.123900208,1,1
9.123900250,1,0
9.123900875,1,1
9.123900917,0,1
9.123901542,1,1
9.123901583,1,0
9.123902208,1,1
9.123902250,0,1
9.123902875,1,1
9.123902917,1,0
9.123904250,0,1
9.123905583,1,1
9.123905625,1,0
9.123907583,1,1
9.123907625,0,1
9.123908917,1,1
9.123908958,1,0
9.123909625,0,0
9.123910917,0,1
9.124613125,0,0
9.124614458,0,1
9.125612708,0,0
9.125614083,0,1
9.126613000,0,0
9.126614333,0,1
9.127613250,0,0
9.127614583,0,1
9.128613500,0,0
9.128614875,0,1
9.129613125,0,0
9.129614458,0,1
9.130613375,0,0
9.130614708,0,1
9.131613625,0,0
9.131615000,0,1
9.131873542,1,0
9.131874250,0,1
9.131874917,1,0
9.131875583,0,1
9.131876250,1,0
9.131876917,0,1
9.131877583,1,0
9.131879583,0,1
9.131880250,1,0
9.131881583,0,1
9.131883583,1,0
9.131884917,0,1
9.131886250,1,0
9.131886917,0,1
9.131887583,1,0
9.131888250,0,1
9.131889583,1,0
9.131890250,0,1
9.131890917,1,0
9.131891583,0,1
9.131892250,1,0
9.131894250,0,1
9.131894917,0,0
9.131896208,0,1
9.131899250,1,1
9.131899292,1,0
9.131899917,1,1
9.131899958,0,1
9.131900583,1,1
9.131900625,1,0
9.131901250,1,1
9.131901292,0,1
9.131901917,1,1
9.131901958,1,0
9.131902625,0,1
9.131903292,1,0
9.131904625,1,1
9.131904667,0,1
9.131905958,1,1
9.131906000,1,0
9.131907958,1,1
9.131908000,0,1
9.131909292,1,1
9.131909333,1,0
9.131910000,0,0
9.131911292,0,1
9.132613500,0,0
9.132614833,0,1
9.133613750,0,0
9.133615125,0,1
9.134614042,0,0
9.134615375,0,1
9.135613625,0,0
9.135614958,0,1
9.136613875,0,0
9.136615250,0,1
9.137614167,0,0
9.137615500,0,1
9.138614417,0,0
9.138615750,0,1
9.139614667,0,0
9.139616042,0,1
9.139874583,1,0
9.139875292,0,1
9.139875958,1,0
9.139876625,0,1
9.139877292,1,0
9.139877958,0,1
9.139878625,1,0
9.139880625,0,1
9.139881292,1,0
9.139882625,0,1
9.139884625,1,0
9.139885958,0,1
9.139887292,1,0
9.139887958,0,1
9.139888625,1,0
9.139889292,0,1
9.139890625,1,0
9.139891292,0,1
9.139891958,1,0
9.139892625,0,1
9.139893292,1,0
9.139895292,0,1
9.139895958,0,0
9.139897250,0,1
9.139900292,1,1
9.139900333,1,0
9.139901000,0,1
9.139901667,1,0
9.139902333,1,1
9.139902375,0,1
9.139903000,1,1
9.139903042,1,0
9.139903667,1,1
9.139903708,0,1
9.139904333,1,1
9.139904375,1,0
9.139905667,1,1
9.139905708,0,1
9.139907000,1,1
9.139907042,1,0
9.139909000,1,1
9.139909042,0,1
9.139910333,1,1
9.139910375,1,0
9.139911042,0,0
9.139912333,0,1
9.140614542,0,0
9.140615917,0,1
9.141614833,0,0
9.141616167,0,1
9.142614417,0,0
9.142615750,0,1
9.143614667,0,0
9.143616042,0,1
9.144614958,0,0
9.144616292,0,1
9.145615208,0,0
9.145616542,0,1
9.146614792,0,0
9.146616167,0,1
9.147615083,0,0
9.147616417,0,1
9.147875667,1,0
9.147876333,0,1
9.147877000,1,0
9.147877667,0,1
9.147878333,1,0
9.147879000,0,1
9.147879667,1,0
9.147881667,0,1
9.147882333,1,0
9.147883667,0,1
9.147885667,1,0
9.147887000,0,1
9.147888333,1,0
9.147889000,0,1
9.147889667,1,0
9.147890333,0,1
9.147891667,1,0
9.147892333,0,1
9.147893000,1,0
9.147893667,0,1
9.147894333,1,0
9.147896333,0,1
9.147897000,0,0
9.147898333,0,1
9.147901375,1,1
9.147901417,1,0
9.147902042,1,1
9.147902083,0,1
9.147902708,1,1
9.147902750,1,0
9.147903375,1,1
9.147903417,0,1
9.147904042,1,1
9.147904083,1,0
9.147904708,1,1
9.147904750,0,1
9.147905375,1,1
9.147905417,1,0
9.147906708,1,1
9.147906750,0,1
9.147908042,1,1
9.147908083,1,0
9.147910042,1,1
9.147910083,0,1
9.147911375,1,1
9.147911417,1,0
9.147912083,0,0
9.147913375,0,1
9.148615583,0,0
9.148616958,0,1
9.149615208,0,0
9.149616542,0,1
9.150615458,0,0
9.150616792,0,1
9.151615708,0,0
9.151617083,0,1
9.152616000,0,0
9.152617333,0,1
9.153615583,0,0
9.153616917,0,1
9.154615833,0,0
9.154617208,0,1
9.155616125,0,0
9.155617458,0,1
9.155876042,1,0
9.155876708,0,1
9.155877375,1,0
9.155878042,0,1
9.155878708,1,0
9.155879375,0,1
9.155880042,1,0
9.155882042,0,1
9.155882708,1,0
9.155884042,0,1
9.155886042,1,0
9.155887375,0,1
9.155888708,1,0
9.155889375,0,1
9.155890042,1,0
9.155890708,0,1
9.155892042,1,0
9.155892708,0,1
9.155893375,1,0
9.155894042,0,1
9.155894708,1,0
9.155896708,0,1
9.155897375,0,0
9.155898708,0,1
9.155901750,1,1
9.155901792,1,0
9.155902417,1,1
9.155902458,0,1
9.155903083,1,1
9.155903125,1,0
9.155903750,1,1
9.155903792,0,1
9.155904417,1,1
9.155904458,1,0
9.155905083,1,1
9.155905125,0,1
9.155905750,1,1
9.155905792,1,0
9.155907083,1,1
9.155907125,0,1
9.155908417,1,1
9.155908458,1,0
9.155910417,1,1
9.155910458,0,1
9.155911750,1,1
9.155911792,1,0
9.155912458,0,0
9.155913792,0,1
9.156616000,0,0
9.156617333,0,1
9.157616250,0,0
9.157617583,0,1
9.158616500,0,0
9.158617833,0,1
9.159616125,0,0
9.159617458,0,1
9.160616375,0,0
9.160617708,0,1
9.161616625,0,0
9.161617958,0,1
9.162616875,0,0
9.162618250,0,1
9.163616500,0,0
9.163617833,0,1
9.163877083,1,0
9.163877750,0,1
9.163878417,1,1
9.163878458,1,0
9.163879083,0,1
9.163879750,1,0
9.163880417,0,1
9.163881083,1,0
9.163883083,0,1
9.163883750,1,0
9.163885083,0,1
9.163887083,1,0
9.163888417,0,1
9.163889750,1,0
9.163890417,0,1
9.163891083,1,0
9.163891750,0,1
9.163893083,1,0
9.163893750,0,1
9.163894417,1,0
9.163895083,0,1
9.163895750,1,0
9.163897750,0,1
9.163898417,0,0
9.163899750,0,1
9.163902792,1,1
9.163902833,1,0
9.163903458,1,1
9.163903500,0,1
9.163904125,1,1
9.163904167,1,0
9.163904792,1,1
9.163904833,0,1
9.163905458,1,1
9.163905500,1,0
9.163906125,1,1
9.163906167,0,1
9.163906792,1,1
9.163906833,1,0
9.163908125,1,1
9.163908167,0,1
9.163909458,1,1
9.163909500,1,0
9.163911458,1,1
9.163911500,0,1
9.163912792,1,1
9.163912833,1,0
9.163913500,0,0
9.163914833,0,1
9.164617042,0,0
9.164618375,0,1
9.165617292,0,0
9.165618625,0,1
9.166616875,0,0
9.166618250,0,1
9.167617167,0,0
9.167618500,0,1
9.168617417,0,0
9.168618750,0,1
9.169617667,0,0
9.169619000,0,1
9.170617292,0,0
9.170618625,0,1
9.171617542,0,0
9.171618875,0,1
9.171878125,1,0
9.171878792,1,1
9.171878833,0,1
9.171879458,1,1
9.171879500,1,0
9.171880125,1,1
9.171880167,0,1
9.171880792,1,1
9.171880833,1,0
9.171881458,0,1
9.171882125,1,1
9.171882167,1,0
9.171884125,0,1
9.171884792,1,0
9.171886125,0,1
9.171888125,1,0
9.171889458,0,1
9.171890792,1,0
9.171891458,0,1
9.171892125,1,0
9.171892792,0,1
9.171894125,1,0
9.171894792,0,1
9.171895458,1,0
9.171896125,0,1
9.171896792,1,0
9.171898792,0,1
9.171899458,0,0
9.171900792,0,1
9.171903833,1,1
9.171903875,1,0
9.171904500,1,1
9.171904542,0,1
9.171905167,1,1
9.171905208,1,0
9.171905833,1,1
9.171905875,0,1
9.171906500,1,1
9.171906542,1,0
9.171907167,1,1
9.171907208,0,1
9.171907833,1,1
9.171907875,1,0
9.171909167,1,1
9.171909208,0,1
9.171910500,1,1
9.171910542,1,0
9.171912542,0,1
9.171913875,1,1
9.171913917,1,0
9.171914583,0,0
9.171915875,0,1
9.172617417,0,0
9.172618750,0,1
9.173617667,0,0
9.173619042,0,1
9.174617958,0,0
9.174619292,0,1
9.175618208,0,0
9.175619542,0,1
9.176617792,0,0
9.176619167,0,1
9.177618083,0,0
9.177619417,0,1
9.178618333,0,0
9.178619667,0,1
9.179618583,0,0
9.179619958,0,1
9.179878500,1,0
9.179879208,0,1
9.179879875,1,0
9.179880542,0,1
9.179881208,1,0
9.179881875,0,1
9.179882542,1,0
9.179884542,0,1
9.179885208,1,0
9.179886542,0,1
9.179888542,1,0
9.179889875,0,1
9.179891208,1,0
9.179891875,0,1
9.179892542,1,0
9.179893208,0,1
9.179894542,1,0
9.179895208,0,1
9.179895875,1,0
9.179896542,0,1
9.179897208,1,0
9.179899167,1,1
9.179899208,0,1
9.179899875,0,0
9.179901167,0,1
9.179904208,1,1
9.179904250,1,0
9.179904875,1,1
9.179904917,0,1
9.179905542,1,1
9.179905583,1,0
9.179906208,1,1
9.179906250,0,1
9.179906875,1,1
9.179906917,1,0
9.179907542,1,1
9.179907583,0,1
9.179908208,1,1
9.179908250,1,0
9.179909542,1,1
9.179909583,0,1
9.179910875,1,1
9.179910917,1,0
9.179912917,1,1
9.179912958,0,1
9.179914250,1,1
9.179914292,1,0
9.179914958,0,0
9.179916250,0,1
9.180618458,0,0
9.180619792,0,1
9.181618708,0,0
9.181620083,0,1
9.182619000,0,0
9.182620333,0,1
9.183618583,0,0
9.183619917,0,1
9.184618833,0,0
9.184620208,0,1
9.185619125,0,0
9.185620458,0,1
9.186619375,0,0
9.186620708,0,1
9.187618958,0,0
9.187620333,0,1
9.187879542,1,0
9.187880250,0,1
9.187880917,1,0
9.187881583,0,1
9.187882250,1,0
9.187882917,0,1
9.187883583,1,0
9.187885583,0,1
9.187886250,1,0
9.187887583,0,1
9.187889583,1,0
9.187890917,0,1
9.187892250,1,0
9.187892917,0,1
9.187893583,1,0
9.187894250,0,1
9.187895583,1,0
9.187896250,0,1
9.187896917,1,0
9.187897583,0,1
9.187898250,1,0
9.187900250,0,1
9.187900917,0,0
9.187902208,0,1
9.187905250,1,1
9.187905292,1,0
9.187905917,1,1
9.187905958,0,1
9.187906583,1,1
9.187906625,1,0
9.187907250,1,1
9.187907292,0,1
9.187907917,1,1
9.187907958,1,0
9.187908625,0,1
9.187909250,1,1
9.187909292,1,0
9.187910625,1,1
9.187910667,0,1
9.187911958,1,1
9.187912000,1,0
9.187913958,1,1
9.187914000,0,1
9.187915292,1,1
9.187915333,1,0
9.187916000,0,0
9.187917292,0,1
9.188619500,0,0
9.188620833,0,1
9.189619750,0,0
9.189621125,0,1
9.190619375,0,0
9.190620708,0,1
9.191619625,0,0
9.191620958,0,1
9.192619875,0,0
9.192621250,0,1
9.193620167,0,0
9.193621500,0,1
9.194619750,0,0
9.194621083,0,1
9.195620000,0,0
9.195621375,0,1
9.195880583,1,0
9.195881292,0,1
9.195881958,1,0
9.195882625,0,1
9.195883292,1,0
9.195883958,0,1
9.195884625,1,0
9.195886625,0,1
9.195887292,1,0
9.195888625,0,1
9.195890625,1,0
9.195891958,0,1
9.195893292,1,0
9.195893958,0,1
9.195894625,1,0
9.195895292,0,1
9.195896625,1,0
9.195897292,0,1
9.195897958,1,0
9.195898625,0,1
9.195899292,1,0
9.195901292,0,1
9.195901958,0,0
9.195903250,0,1
9.195906292,1,1
9.195906333,1,0
9.195907000,0,1
9.195907625,1,1
9.195907667,1,0
9.195908333,0,1
9.195909000,1,1
9.195909042,1,0
9.195909667,1,1
9.195909708,0,1
9.195910333,1,1
9.195910375,1,0
9.195911667,1,1
9.195911708,0,1
9.195913000,1,1
9.195913042,1,0
9.195915000,1,1
9.195915042,0,1
9.195916333,1,1
9.195916375,1,0
9.195917042,0,0
9.195918333,0,1
9.196619875,0,0
9.196621250,0,1
9.197620167,0,0
9.197621500,0,1
9.198620417,0,0
9.198621750,0,1
9.199620667,0,0
9.199622042,0,1
9.200620292,0,0
9.200621625,0,1
9.201620542,0,0
9.201621875,0,1
9.202620792,0,0
9.202622167,0,1
9.203621083,0,0
9.203622417,0,1
9.203881000,1,0
9.203881667,0,1
9.203882333,1,0
9.203883000,0,1
9.203883667,1,0
9.203884333,0,1
9.203885000,1,0
9.203887000,0,1
9.203887667,1,0
9.203889000,0,1
9.203891000,1,0
9.203892333,0,1
9.203893667,1,0
9.203894333,0,1
9.203895000,1,0
9.203895667,0,1
9.203897000,1,0
9.203897667,0,1
9.203898333,1,0
9.203899000,0,1
9.203899667,1,0
9.203901667,0,1
9.203902333,0,0
9.203903667,0,1
9.203906708,1,0
9.203907375,1,1
9.203907417,0,1
9.203908042,1,1
9.203908083,1,0
9.203908708,1,1
9.203908750,0,1
9.203909375,1,1
9.203909417,1,0
9.203910042,1,1
9.203910083,0,1
9.203910708,1,1
9.203910750,1,0
9.203912042,1,1
9.203912083,0,1
9.203913375,1,1
9.203913417,1,0
9.203915375,1,1
9.203915417,0,1
9.203916708,1,1
9.203916750,1,0
9.203917417,0,0
9.203918708,0,1
9.204620958,0,0
9.204622292,0,1
9.205621208,0,0
9.205622542,0,1
9.206621458,0,0
9.206622792,0,1
9.207621042,0,0
9.207622417,0,1
9.208621333,0,0
9.208622667,0,1
9.209621583,0,0
9.209622917,0,1
9.210621833,0,0
9.210623208,0,1
9.211621458,0,0
9.211622792,0,1
9.211882042,1,0
9.211882708,0,1
9.211883375,1,0
9.211884042,0,1
9.211884708,1,0
9.211885375,0,1
9.211886042,1,0
9.211888042,0,1
9.211888708,1,0
9.211890042,0,1
9.211892042,1,0
9.211893375,0,1
9.211894708,1,0
9.211895375,0,1
9.211896042,1,0
9.211896708,0,1
9.211898042,1,0
9.211898708,0,1
9.211899375,1,0
9.211900042,0,1
9.211900708,1,0
9.211902708,0,1
9.211903375,0,0
9.211904708,0,1
9.211907750,1,1
9.211907792,1,0
9.211908417,1,1
9.211908458,0,1
9.211909083,1,1
9.211909125,1,0
9.211909750,1,1
9.211909792,0,1
9.211910417,1,1
9.211910458,1,0
9.211911083,1,1
9.211911125,0,1
9.211911750,1,1
9.211911792,1,0
9.211913083,1,1
9.211913125,0,1
9.211914417,1,1
9.211914458,1,0
9.211916417,1,1
9.211916458,0,1
9.211917750,1,1
9.211917792,1,0
9.211918458,0,0
9.211919792,0,1
9.212622000,0,0
9.212623333,0,1
9.213621583,0,0
9.213622917,0,1
9.214621833,0,0
9.214623167,0,1
9.215622125,0,0
9.215623458,0,1
9.216622375,0,0
9.216623708,0,1
9.217622625,0,0
9.217623958,0,1
9.218622208,0,0
9.218623583,0,1
9.219622500,0,0
9.219623833,0,1
9.219883083,1,0
9.219883750,0,1
9.219884417,1,0
9.219885083,0,1
9.219885750,1,0
9.219886417,0,1
9.219887083,1,0
9.219889083,0,1
9.219889750,1,0
9.219891083,0,1
9.219893083,1,0
9.219894417,0,1
9.219895750,1,0
9.219896417,0,1
9.219897083,1,0
9.219897750,0,1
9.219899083,1,0
9.219899750,0,1
9.219900417,1,0
9.219901083,0,1
9.219901750,1,0
9.219903750,0,1
9.219904417,0,0
9.219905750,0,1
9.219908792,1,1
9.219908833,1,0
9.219909458,1,1
9.219909500,0,1
9.219910125,1,1
9.219910167,1,0
9.219910792,1,1
9.219910833,0,1
9.219911458,1,1
9.219911500,1,0
9.219912125,1,1
9.219912167,0,1
9.219912792,1,1
9.219912833,1,0
9.219914125,1,1
9.219914167,0,1
9.219915458,1,1
9.219915500,1,0
9.219917500,0,1
9.219918833,1,1
9.219918875,1,0
9.219919542,0,0
9.219920833,0,1
9.220622375,0,0
9.220623708,0,1
9.221622625,0,0
9.221624000,0,1
9.222622917,0,0
9.222624250,0,1
9.223623167,0,0
9.223624500,0,1
9.224622750,0,0
9.224624125,0,1
9.225623042,0,0
9.225624375,0,1
9.226623292,0,0
9.226624625,0,1
9.227623542,0,0
9.227624917,0,1
9.227883458,1,0
9.227884167,0,1
9.227884833,1,0
9.227885500,0,1
9.227886167,1,0
9.227886833,0,1
9.227887500,1,0
9.227889500,0,1
9.227890167,1,0
9.227891500,0,1
9.227893500,1,0
9.227894833,0,1
9.227896167,1,0
9.227896833,0,1
9.227897500,1,0
9.227898167,0,1
9.227899500,1,0
9.227900167,0,1
9.227900833,1,0
9.227901458,1,1
9.227901500,0,1
9.227902167,1,0
9.227904125,1,1
9.227904167,0,1
9.227904833,0,0
9.227906125,0,1
9.227909167,1,1
9.227909208,1,0
9.227909833,1,1
9.227909875,0,1
9.227910500,1,1
9.227910542,1,0
9.227911167,1,1
9.227911208,0,1
9.227911833,1,1
9.227911875,1,0
9.227912500,1,1
9.227912542,0,1
9.227913167,1,1
9.227913208,1,0
9.227914500,1,1
9.227914542,0,1
9.227915833,1,1
9.227915875,1,0
9.227917875,1,1
9.227917917,0,1
9.227919208,1,1
9.227919250,1,0
9.227919917,0,0
9.227921208,0,1
9.228623417,0,0
9.228624750,0,1
9.229623667,0,0
9.229625042,0,1
9.230623958,0,0
9.230625292,0,1
9.231623542,0,0
9.231624875,0,1
9.232623792,0,0
9.232625167,0,1
9.233624083,0,0
9.233625417,0,1
9.234624333,0,0
9.234625667,0,1
9.235623917,0,0
9.235625292,0,1
9.235884500,1,0
9.235885208,0,1
9.235885875,1,0
9.235886542,0,1
9.235887208,1,0
9.235887875,0,1
9.235888542,1,0
9.235890542,0,1
9.235891208,1,0
9.235892542,0,1
9.235894542,1,0
9.235895875,0,1
9.235897208,1,0
9.235897875,0,1
9.235898542,1,0
9.235899208,0,1
9.235900542,1,0
9.235901208,0,1
9.235901875,1,0
9.235902542,0,1
9.235903208,1,0
9.235905167,1,1
9.235905208,0,1
9.235905875,0,0
9.235907167,0,1
9.235910208,1,1
9.235910250,1,0
9.235910875,1,1
9.235910917,0,1
9.235911542,1,1
9.235911583,1,0
9.235912208,1,1
9.235912250,0,1
9.235912875,1,1
9.235912917,1,0
9.235913583,0,1
9.235914250,1,0
9.235915583,1,1
9.235915625,0,1
9.235916917,1,1
9.235916958,1,0
9.235918917,1,1
9.235918958,0,1
9.235920250,1,1
9.235920292,1,0
9.235920958,0,0
9.235922250,0,1
9.236624458,0,0
9.236625792,0,1
9.237624042,0,0
9.237625417,0,1
9.238624333,0,0
9.238625667,0,1
9.239624583,0,0
9.239625917,0,1
9.240624833,0,0
9.240626208,0,1
9.241624458,0,0
9.241625792,0,1
9.242624708,0,0
9.242626042,0,1
9.243624958,0,0
9.243626333,0,1
9.243884875,1,0
9.243885583,0,1
9.243886250,1,0
9.243886917,0,1
9.243887583,1,0
9.243888250,0,1
9.243888917,1,0
9.243890917,0,1
9.243891583,1,0
9.243892917,0,1
9.243894917,1,0
9.243896250,0,1
9.243897583,1,0
9.243898250,0,1
9.243898917,1,0
9.243899583,0,1
9.243900917,1,0
9.243901583,0,1
9.243902250,1,0
9.243902917,0,1
9.243903583,1,0
9.243905583,0,1
9.243906250,0,0
9.243907542,0,1
9.243910583,1,1
9.243910625,1,0
9.243911292,0,1
9.243911958,1,0
9.243912625,1,1
9.243912667,0,1
9.243913292,1,1
9.243913333,1,0
9.243913958,1,1
9.243914000,0,1
9.243914625,1,1
9.243914667,1,0
9.243915958,1,1
9.243916000,0,1
9.243917292,1,1
9.243917333,1,0
9.243919292,1,1
9.243919333,0,1
9.243920625,1,1
9.243920667,1,0
9.243921333,0,0
9.243922625,0,1
9.244624833,0,0
9.244626208,0,1
9.245625125,0,0
9.245626458,0,1
9.246625375,0,0
9.246626708,0,1
9.247625625,0,0
9.247627000,0,1
9.248625250,0,0
9.248626583,0,1
9.249625500,0,0
9.249626833,0,1
9.250625750,0,0
9.250627125,0,1
9.251626042,0,0
9.251627375,0,1
9.251885958,1,0
9.251886625,0,1
9.251887292,1,0
9.251887958,0,1
9.251888625,1,0
9.251889292,0,1
9.251889958,1,0
9.251891958,0,1
9.251892625,1,0
9.251893958,0,1
9.251895958,1,0
9.251897292,0,1
9.251898625,1,0
9.251899292,0,1
9.251899958,1,0
9.251900625,0,1
9.251901958,1,0
9.251902625,0,1
9.251903292,1,0
9.251903958,0,1
9.251904625,1,0
9.251906625,0,1
9.251907292,0,0
9.251908625,0,1
9.251911667,1,1
9.251911708,1,0
9.251912333,1,1
9.251912375,0,1
9.251913000,1,1
9.251913042,1,0
9.251913667,1,1
9.251913708,0,1
9.251914333,1,1
9.251914375,1,0
9.251915000,1,1
9.251915042,0,1
9.251915667,1,1
9.251915708,1,0
9.251917000,1,1
9.251917042,0,1
9.251918333,1,1
9.251918375,1,0
9.251920333,1,1
9.251920375,0,1
9.251921667,1,1
9.251921708,1,0
9.251922375,0,0
9.251923667,0,1
9.252625875,0,0
9.252627250,0,1
9.253626167,0,0
9.253627500,0,1
9.254625750,0,0
9.254627083,0,1
9.255626000,0,0
9.255627375,0,1
9.256626292,0,0
9.256627625,0,1
9.257626542,0,0
9.257627875,0,1
9.258626792,0,0
9.258628167,0,1
9.259626417,0,0
9.259627750,0,1
9.259887000,1,0
9.259887667,0,1
9.259888333,1,0
9.259889000,0,1
9.259889667,1,0
9.259890333,0,1
9.259891000,1,0
9.259893000,0,1
9.259893667,1,0
9.259895000,0,1
9.259897000,1,0
9.259898333,0,1
9.259899667,1,0
9.259900333,0,1
9.259901000,1,0
9.259901667,0,1
9.259903000,1,0
9.259903667,0,1
9.259904333,1,0
9.259905000,0,1
9.259905667,1,0
9.259907667,0,1
9.259908333,0,0
9.259909667,0,1
9.259912708,1,1
9.259912750,1,0
9.259913375,1,1
9.259913417,0,1
9.259914042,1,1
9.259914083,1,0
9.259914708,1,1
9.259914750,0,1
9.259915375,1,1
9.259915417,1,0
9.259916042,1,1
9.259916083,0,1
9.259916708,1,1
9.259916750,1,0
9.259918042,1,1
9.259918083,0,1
9.259919375,1,1
9.259919417,1,0
9.259921375,1,1
9.259921417,0,1
9.259922708,1,1
9.259922750,1,0
9.259923417,0,0
9.259924750,0,1
9.260626917,0,0
9.260628292,0,1
9.261626542,0,0
9.261627875,0,1
9.262626792,0,0
9.262628125,0,1
9.263627042,0,0
9.263628417,0,1
9.264627333,0,0
9.264628667,0,1
9.265626917,0,0
9.265628250,0,1
9.266627167,0,0
9.266628542,0,1
9.267627458,0,0
9.267628792,0,1
9.267887375,1,0
9.267888042,0,1
9.267888708,1,0
9.267889375,0,1
9.267890042,1,0
9.267890708,0,1
9.267891375,1,0
9.267893375,0,1
9.267894042,1,0
9.267895375,0,1
9.267897375,1,0
9.267898708,0,1
9.267900042,1,0
9.267900708,0,1
9.267901375,1,0
9.267902042,0,1
9.267903375,1,0
9.267904042,0,1
9.267904708,1,0
9.267905375,0,1
9.267906042,1,0
9.267908042,0,1
9.267908708,0,0
9.267910042,0,1
9.267913083,1,1
9.267913125,1,0
9.267913750,1,1
9.267913792,0,1
9.267914417,1,1
9.267914458,1,0
9.267915083,1,1
9.267915125,0,1
9.267915750,1,1
9.267915792,1,0
9.267916417,1,1
9.267916458,0,1
9.267917083,1,1
9.267917125,1,0
9.267918417,1,1
9.267918458,0,1
9.267919750,1,1
9.267919792,1,0
9.267921792,0,1
9.267923125,1,1
9.267923167,1,0
9.267923833,0,0
9.267925125,0,1
9.268627333,0,0
9.268628667,0,1
9.269627583,0,0
9.269628958,0,1
9.270627875,0,0
9.270629208,0,1
9.271628125,0,0
9.271629458,0,1
9.272627708,0,0
9.272629083,0,1
9.273628000,0,0
9.273629333,0,1
9.274628250,0,0
9.274629583,0,1
9.275628500,0,0
9.275629875,0,1
9.275888417,1,0
9.275889125,0,1
9.275889792,1,0
9.275890458,0,1
9.275891125,1,0
9.275891792,0,1
9.275892458,1,0
9.275894458,0,1
9.275895125,1,0
9.275896458,0,1
9.275898458,1,0
9.275899792,0,1
9.275901125,1,0
9.275901792,0,1
9.275902458,1,0
9.275903125,0,1
9.275904458,1,0
9.275905083,1,1
9.275905125,0,1
9.275905792,1,0
9.275906417,1,1
9.275906458,0,1
9.275907083,1,1
9.275907125,1,0
9.275909083,1,1
9.275909125,0,1
9.275909792,0,0
9.275911083,0,1
9.275914125,1,1
9.275914167,1,0
9.275914792,1,1
9.275914833,0,1
9.275915458,1,1
9.275915500,1,0
9.275916125,1,1
9.275916167,0,1
9.275916792,1,1
9.275916833,1,0
9.275917458,1,1
9.275917500,0,1
9.275918125,1,1
9.275918167,1,0
9.275919458,1,1
9.275919500,0,1
9.275920833,1,0
9.275922833,1,1
9.275922875,0,1
9.275924167,1,1
9.275924208,1,0
9.275924875,0,0
9.275926167,0,1
9.276628375,0,0
9.276629708,0,1
9.277628625,0,0
9.277630000,0,1
9.278628250,0,0
9.278629583,0,1
9.279628500,0,0
9.279629833,0,1
9.280628750,0,0
9.280630125,0,1
9.281629042,0,0
9.281630375,0,1
9.282628625,0,0
9.282629958,0,1
9.283628875,0,0
9.283630250,0,1
9.283889458,1,0
9.283890167,0,1
9.283890833,1,0
9.283891500,0,1
9.283892167,1,0
9.283892833,0,1
9.283893500,1,0
9.283895500,0,1
9.283896167,1,0
9.283897500,0,1
9.283899500,1,0
9.283900833,0,1
9.283902167,1,0
9.283902833,0,1
9.283903500,1,0
9.283904167,0,1
9.283905500,1,0
9.283906125,1,1
9.283906167,0,1
9.283906833,1,0
9.283907458,1,1
9.283907500,0,1
9.283908167,1,0
9.283910125,1,1
9.283910167,0,1
9.283910833,0,0
9.283912125,0,1
9.283915167,1,1
9.283915208,1,0
9.283915833,1,1
9.283915875,0,1
9.283916500,1,1
9.283916542,1,0
9.283917167,1,1
9.283917208,0,1
9.283917833,1,1
9.283917875,1,0
9.283918542,0,1
9.283919208,1,0
9.283920542,1,1
9.283920583,0,1
9.283921875,1,1
9.283921917,1,0
9.283923875,1,1
9.283923917,0,1
9.283925208,1,1
9.283925250,1,0
9.283925917,0,0
9.283927208,0,1
9.284629417,0,0
9.284630792,0,1
9.285629042,0,0
9.285630375,0,1
9.286629292,0,0
9.286630625,0,1
9.287629542,0,0
9.287630917,0,1
9.288629833,0,0
9.288631167,0,1
9.289629417,0,0
9.289630750,0,1
9.290629667,0,0
9.290631042,0,1
9.291629958,0,0
9.291631292,0,1
9.291889875,1,0
9.291890542,0,1
9.291891208,1,0
9.291891875,0,1
9.291892542,1,0
9.291893208,0,1
9.291893875,1,0
9.291895875,0,1
9.291896542,1,0
9.291897875,0,1
9.291899875,1,0
9.291901208,0,1
9.291902542,1,0
9.291903208,0,1
9.291903875,1,0
9.291904542,0,1
9.291905875,1,0
9.291906542,0,1
9.291907208,1,0
9.291907875,0,1
9.291908542,1,0
9.291910542,0,1
9.291911208,0,0
9.291912542,0,1
9.291915542,1,1
9.291915583,1,0
9.291916250,0,1
9.291916917,1,0
9.291917583,1,1
9.291917625,0,1
9.291918250,1,1
